"","start_time","haul","stationid","stratum","start_latitude","start_longitude","end_latitude","end_longitude","gear_depth","bottom_depth","surface_temperature","gear_temperature"
"10601",2013-06-18 11:37:55,86,"114-74",12,55.4046,-160.59294,55.40917,-160.61632,49,57,7.1,4.3
"10602",2013-06-18 13:36:25,87,"112-75",12,55.41714,-160.70114,55.41704,-160.72639,28,36,7.2,6
"10603",2013-06-19 06:58:33,88,"147-85",120,55.8585,-157.8817,55.87175,-157.88181,89,96,8.5,4.7
"10604",2013-06-19 09:40:56,89,"152-84",21,55.84491,-157.44633,55.8353,-157.46228,96,103,8.5,4.7
"10605",2013-06-19 13:19:16,90,"152-94",120,56.28811,-157.46954,56.2773,-157.45707,161,168,7.7,3.9
"10606",2013-06-19 15:21:22,91,"153-92",120,56.18338,-157.38434,56.17461,-157.40204,149,156,8,3.9
"10607",2013-06-19 18:04:56,92,"155-94",120,56.28416,-157.2153,56.27953,-157.19384,143,150,7.8,4
"10608",2013-06-20 07:05:26,93,"152-99",120,56.47023,-157.43205,56.48178,-157.44323,169,176,7.2,4
"10609",2013-06-20 09:52:47,94,"153-102",20,56.61715,-157.3118,56.61958,-157.33545,30,37,6,6
"10610",2013-06-20 11:46:07,95,"156-103",20,56.6456,-157.1054,56.6522,-157.12543,163,170,7.9,4.7
"10611",2013-06-20 15:09:35,96,"159-105",121,56.73824,-156.86575,56.7453,-156.88623,108,115,7.6,4.6
"10612",2013-06-20 17:26:00,97,"159-109",20,56.93582,-156.88321,56.92585,-156.86668,90,97,7.2,4.4
"10613",2013-06-21 08:59:34,98,"185-106",22,56.78086,-154.71835,56.77989,-154.69487,27,34,8.2,7.7
"10614",2013-06-21 10:30:09,99,"188-106",22,56.81323,-154.44907,56.81301,-154.4724,63,70,8.9,5.7
"10615",2013-06-21 12:02:32,100,"188-104",22,56.70883,-154.43386,56.71314,-154.45714,20,27,8.8,8.6
"10616",2013-06-21 15:18:56,101,"197-103",31,56.64062,-153.76507,56.64928,-153.74636,83,90,8.2,5.5
"10617",2013-06-22 07:29:53,102,"192-106",22,56.81007,-154.15529,56.80115,-154.17676,33,40,8.2,6.2
"10618",2013-06-22 10:03:39,103,"190-106",22,56.79256,-154.2676,56.80235,-154.2876,36,43,8.3,7.2
"10619",2013-06-22 12:56:12,104,"189-105",22,56.73892,-154.36066,56.74564,-154.38085,70,77,8.2,5.9
"10620",2013-06-22 15:10:43,105,"188-107",22,56.83073,-154.47035,56.83563,-154.49288,65,72,8,5.8
"10621",2013-06-22 17:57:57,106,"186-109",22,56.91587,-154.60914,56.92102,-154.6295,28,35,8.2,8.2
"10622",2013-06-24 06:55:52,107,"179-99",22,56.47456,-155.24908,56.48787,-155.24138,37,45,7.5,7.5
"10623",2013-06-24 08:46:09,108,"175-97",22,56.38737,-155.51795,56.40014,-155.51089,54,61,7.2,7.1
"10624",2013-06-24 10:30:50,109,"176-100",22,56.5324,-155.45889,56.52141,-155.47327,61,68,7,6.7
"10625",2013-06-24 11:56:41,110,"176-101",22,56.56053,-155.44288,56.55763,-155.46501,69,76,7.2,6.4
"10626",2013-06-24 14:53:28,111,"173-108",220,56.88681,-155.70282,56.87494,-155.69337,280,287,7.9,5
"10627",2013-06-24 18:34:28,112,"166-103",121,56.6638,-156.32558,56.67651,-156.32329,190,196,7.9,4.5
"10628",2013-06-25 07:36:58,113,"167-113",20,57.09216,-156.17213,57.10479,-156.16554,70,77,8.2,5.8
"10629",2013-06-25 10:06:20,114,"166-117",20,57.29454,-156.27053,57.28184,-156.2817,18,25,8.6,8
"10630",2013-06-25 11:56:13,115,"167-120",20,57.4201,-156.25294,57.41968,-156.22621,12,19,9,8.4
"10631",2013-06-25 15:01:39,116,"172-119",121,57.37604,-155.80295,57.38854,-155.79656,182,189,8.9,4.4
"10632",2013-06-25 17:28:26,117,"174-120",220,57.42474,-155.66088,57.41073,-155.66099,278,284,9.1,4.9
"10633",2013-06-26 06:55:29,118,"185-115",22,57.20306,-154.68626,57.21703,-154.68518,60,67,9.3,7.5
"10634",2013-06-26 09:36:21,119,"181-117",220,57.30704,-155.08345,57.29756,-155.06571,230,236,8.8,4.9
"10635",2013-06-26 12:15:02,120,"182-120",220,57.44495,-154.98584,57.43525,-154.96976,224,230,8.9,4.9
"10636",2013-06-27 07:03:04,121,"180-126",232,57.69124,-155.13226,57.70146,-155.11713,278,285,10.9,5
"10637",2013-06-27 08:58:53,122,"182-128",232,57.77069,-154.94666,57.77971,-154.92994,286,289,10.8,4.9
"10638",2013-06-27 10:06:31,123,"182-128",232,57.77127,-154.94578,57.78054,-154.92766,279,286,10.3,4.9
"10639",2013-06-27 12:08:49,124,"181-131",20,57.91423,-155.01678,57.92778,-155.00963,18,26,10,9
"10640",2013-06-27 13:42:53,125,"184-132",20,57.97534,-154.76042,57.97748,-154.78493,22,30,10,8.1
"10641",2013-06-27 15:15:16,126,"186-132",20,57.98596,-154.66286,57.99542,-154.6443,45,52,9.8,6.7
"10642",2013-06-27 17:47:13,127,"187-132",121,57.98735,-154.57429,57.99364,-154.55449,111,118,9.7,5.5
"10643",2013-06-28 06:59:34,128,"187-132",121,57.98887,-154.56726,57.99371,-154.54438,116,124,9.4,5.6
"10644",2013-06-27 11:12:46,126,"163-99",121,56.49082,-156.53796,56.47874,-156.54528,190,196,8.1,4.5
"10645",2013-06-27 15:19:01,127,"172-93",22,56.21335,-155.77922,56.22397,-155.76376,64,71,8.2,6.4
"10646",2013-06-27 16:38:52,128,"173-93",22,56.22092,-155.69539,56.23338,-155.68109,62,70,7,6.2
"10647",2013-06-27 18:39:15,129,"173-94",22,56.27535,-155.73186,56.27375,-155.70677,66,73,8.2,6.3
"10648",2013-06-28 07:10:52,130,"175-105",220,56.76894,-155.53192,56.75849,-155.54713,245,251,8,5
"10649",2013-06-28 09:17:11,131,"178-105",121,56.75693,-155.31258,56.74534,-155.32524,178,183,7.4,4.8
"10650",2013-06-28 11:26:57,132,"179-106",121,56.79189,-155.21919,56.78047,-155.2346,135,142,7.7,4.6
"10651",2013-06-28 15:19:35,133,"179-96",22,56.3396,-155.24894,56.34321,-155.2491,31,38,8.1,8.1
"10652",2013-06-28 15:52:56,134,"179-96",22,56.36033,-155.25003,56.34752,-155.24907,33,39,8,8
"10653",2013-06-28 18:42:52,135,"179-95",22,56.3303,-155.244,56.31707,-155.24968,33,40,8.1,8
"10654",2013-06-29 06:58:45,136,"178-96",22,56.37332,-155.32193,56.35932,-155.32824,40,47,8.2,8.2
"10655",2013-06-29 07:59:24,137,"177-95",22,56.3288,-155.38126,56.31649,-155.39366,46,53,7.8,7.5
"10656",2013-06-29 09:19:45,138,"176-94",22,56.26374,-155.48297,56.27632,-155.47311,49,56,7.2,7.2
"10657",2013-06-29 11:00:29,139,"176-91",22,56.12019,-155.49448,56.13186,-155.47912,38,45,7.3,7.3
"10658",2013-06-29 12:04:28,140,"176-90",22,56.08643,-155.4924,56.0971,-155.47651,32,39,7.3,7.3
"10659",2013-06-29 14:25:30,141,"173-86",22,55.91421,-155.73837,55.90058,-155.74806,37,43,7.6,7.5
"10660",2013-06-29 17:34:48,142,"175-82",22,55.72311,-155.53751,55.72024,-155.56279,49,56,7.8,5.4
"10661",2013-06-29 19:01:53,143,"175-80",122,55.65993,-155.54171,55.65727,-155.55127,150,156,9.2,5.2
"10662",2013-06-30 07:05:51,144,"175-80",122,55.66027,-155.54373,55.65415,-155.57002,150,156,8.7,5.2
"10663",2013-06-30 10:03:27,145,"177-79",320,55.62395,-155.36554,55.61679,-155.3869,433,439,8.8,4.1
"10664",2013-06-30 12:53:23,146,"180-83",122,55.77261,-155.10759,55.76384,-155.12763,161,167,8.6,5.2
"10665",2013-06-30 16:27:47,147,"183-85",320,55.88149,-154.90646,55.87202,-154.91625,353,358,8.8,4.4
"10666",2013-06-30 19:41:15,148,"182-92",22,56.18259,-154.96206,56.18402,-154.93181,40,46,8.4,6.6
"10667",2013-07-02 06:58:23,149,"170-91",121,56.15054,-155.9544,56.1385,-155.96124,145,150,8.6,5.1
"10668",2013-07-02 10:28:18,150,"170-88",22,56.01477,-155.92998,56.00627,-155.95026,68,74,8.1,6.9
"10669",2013-07-02 16:11:07,151,"185-87",420,55.96096,-154.69456,55.95554,-154.71677,542,547,8.8,4.1
"10670",2013-07-02 18:44:35,152,"186-87",420,55.96727,-154.62626,55.96838,-154.65059,537,543,8.8,4
"10671",2013-07-03 07:05:22,153,"188-91",122,56.12591,-154.45354,56.11322,-154.45195,151,158,8.7,5.2
"10672",2013-07-03 09:19:37,154,"192-93",122,56.23152,-154.13253,56.23946,-154.152,133,139,9.4,5.3
"10673",2013-07-03 10:49:52,155,"193-95",122,56.28916,-154.02947,56.28739,-154.05383,122,128,9,5.1
"10674",2013-07-03 13:13:21,156,"195-98",31,56.44488,-153.91266,56.45135,-153.88951,42,49,9.1,7.2
"10675",2013-07-03 14:35:58,157,"194-99",31,56.4736,-154.00621,56.47172,-153.98047,33,40,9.1,8.3
"10676",2013-07-03 17:35:26,158,"199-102",130,56.61048,-153.59647,56.59608,-153.59856,134,140,10.4,4.5
"10677",2013-07-04 07:34:22,159,"193-86",320,55.92421,-154.06387,55.92331,-154.08166,457,463,9.9,4.2
"10678",2013-07-04 10:21:58,160,"197-88",134,55.98581,-153.74706,55.99403,-153.76667,100,106,9.1,5.4
"10679",2013-07-04 13:14:30,161,"201-92",231,56.17058,-153.40863,56.16376,-153.42839,283,289,9.2,4.9
"10680",2013-07-04 15:26:12,162,"200-93",134,56.19806,-153.4598,56.19827,-153.43671,115,121,9,5.4
"10681",2013-07-05 07:10:59,163,"205-96",31,56.33698,-153.08772,56.33621,-153.0619,81,88,8.5,6.9
"10682",2013-07-05 08:57:39,164,"206-96",31,56.33812,-152.97986,56.33818,-152.97836,82,89,9.2,6
"10683",2013-07-05 09:39:56,165,"206-96",31,56.33842,-152.97237,56.3402,-152.95126,86,92,9.7,6.2
"10684",2013-07-05 11:42:24,166,"204-95",134,56.30801,-153.14442,56.30559,-153.12164,186,191,9.1,5.1
"10685",2013-07-05 14:10:04,167,"209-96",134,56.34717,-152.7129,56.33685,-152.72541,184,190,9.6,5.3
"10686",2013-07-05 17:00:44,168,"211-98",231,56.44037,-152.54355,56.4432,-152.54716,267,267,9.9,4.7
"10687",2013-07-05 18:16:12,169,"211-98",231,56.44576,-152.55338,56.4339,-152.54374,257,263,9.9,5
"10688",2013-07-06 07:31:17,170,"210-98",134,56.441,-152.61594,56.45445,-152.61369,130,136,9.4,5.2
"10689",2013-07-06 09:40:34,171,"211-102",130,56.61032,-152.59071,56.62162,-152.58245,141,148,9.3,5.3
"10690",2013-07-06 11:37:34,172,"210-103",130,56.64263,-152.62457,56.65526,-152.61826,109,115,9.5,5.7
"10691",2013-07-06 13:06:30,173,"210-104",31,56.69412,-152.68426,56.70754,-152.6844,87,94,9.8,5.9
"10692",2015-07-26 12:04:47,270,"329-169",240,59.71813,-142.77708,59.71352,-142.80126,211,216,14.4,5.5
"10693",2015-07-26 14:03:32,271,"329-168",341,59.6656,-142.78198,59.66078,-142.80564,328,333,14.5,4.7
"10694",2015-07-26 16:20:05,272,"329-166",440,59.60151,-142.78848,59.59712,-142.81406,549,554,14.6,4.1
"10695",2015-07-27 06:10:18,273,"337-169",141,59.71431,-142.19161,59.71256,-142.16583,150,150,13.8,6.4
"10696",2015-07-27 07:44:14,274,"337-167",141,59.65208,-142.15988,59.65105,-142.13438,191,196,13.9,5.9
"10697",2015-07-27 09:15:01,275,"338-166",141,59.58593,-142.10139,59.58648,-142.10142,178,183,14.4,6
"10698",2015-07-27 09:56:11,276,"338-166",141,59.58799,-142.10136,59.60058,-142.09948,177,183,14.5,6
"10699",2015-07-27 11:33:15,277,"336-166",240,59.58989,-142.25014,59.60079,-142.23539,224,229,14.8,5.4
"10700",2015-07-27 14:33:33,278,"336-163",241,59.42864,-142.24086,59.43963,-142.25481,222,227,15,5.7
"10701",2015-07-27 17:34:34,279,"343-166",141,59.56473,-141.63775,59.56389,-141.66339,135,141,15,6.5
"10702",2015-07-28 06:19:08,280,"342-159",241,59.22506,-141.74703,59.23506,-141.76312,206,211,14.9,5.7
"10703",2015-07-28 08:39:18,281,"346-160",340,59.27662,-141.40649,59.27418,-141.43157,328,333,13.4,4.5
"10704",2015-07-28 10:27:16,282,"346-159",340,59.241,-141.41414,59.25142,-141.39885,334,340,14.4,4.5
"10705",2015-07-28 13:44:30,283,"352-154",142,59.00903,-140.90484,59.01404,-140.91383,182,188,14.9,6
"10706",2015-07-28 15:23:12,284,"352-154",142,58.99007,-140.92435,59.00306,-140.92144,183,189,14.6,6
"10707",2015-07-28 18:47:41,285,"358-148",241,58.71286,-140.45508,58.7096,-140.4323,205,211,15.3,5.7
"10708",2015-07-29 06:08:23,286,"360-161",142,59.34494,-140.25016,59.34553,-140.27546,141,147,14.3,6.6
"10709",2015-07-29 08:36:32,287,"363-158",142,59.20406,-140.00552,59.21268,-139.98558,109,115,14.9,6.8
"10710",2015-07-29 11:35:06,288,"363-155",142,59.06513,-139.97622,59.07773,-139.98321,119,125,15.2,6.8
"10711",2015-07-29 13:14:19,289,"366-156",142,59.08346,-139.75741,59.08278,-139.78314,116,122,14.6,6.9
"10712",2015-07-29 16:22:04,290,"372-151",142,58.87017,-139.27997,58.88088,-139.29156,115,121,15.1,7
"10713",2015-07-29 19:09:51,291,"377-149",143,58.77559,-138.86416,58.76489,-138.87881,176,182,15.1,6.3
"10714",2015-07-30 06:07:39,292,"388-141",143,58.40779,-137.94811,58.39712,-137.962,153,158,14.4,6.5
"10715",2015-07-30 07:54:45,293,"387-140",143,58.37129,-138.02178,58.37037,-137.99738,136,141,14.3,6.7
"10716",2015-07-30 09:47:07,294,"388-139",143,58.321,-137.90764,58.30818,-137.90663,148,154,14.3,6.6
"10717",2015-07-30 11:48:32,295,"392-139",143,58.30473,-137.58541,58.30433,-137.60983,173,179,14.2,6.4
"10718",2015-07-30 15:14:47,296,"400-135",250,58.13139,-136.93472,58.13175,-136.9479,237,244,14.6,5.4
"10719",2015-07-30 16:29:22,297,"400-135",250,58.12123,-136.99372,58.11876,-136.9698,267,273,14.7,5.2
"10720",2015-07-31 06:22:12,298,"402-130",150,57.88972,-136.7932,57.90303,-136.79128,148,154,14.5,6.4
"10721",2015-07-31 08:34:24,299,"400-130",350,57.89487,-136.99399,57.89039,-136.96992,434,439,13.7,4.4
"10722",2015-07-31 16:37:01,300,"411-115",150,57.20572,-136.07514,57.21819,-136.0752,162,168,14.8,6
"10723",2015-07-31 18:55:14,301,"411-114",150,57.17647,-136.05811,57.17402,-136.03448,158,164,14.3,6.1
"10724",2015-08-01 06:07:11,302,"417-112",50,57.07447,-135.5326,57.0874,-135.53096,43,50,13.9,8.5
"10725",2015-08-01 09:36:55,303,"414-107",150,56.85488,-135.825,56.84575,-135.80796,151,157,14.9,6.3
"10726",2015-08-01 11:11:16,304,"413-107",150,56.85883,-135.85747,56.84775,-135.84506,168,174,13.8,6.2
"10727",2015-08-01 14:06:45,305,"413-114",50,57.14093,-135.91072,57.15419,-135.91208,83,90,14.9,7.5
"10728",2015-08-01 15:52:33,306,"412-117",50,57.27862,-135.96899,57.28876,-135.97109,92,98,15.5,7.3
"10729",2015-08-01 17:54:58,307,"410-112",150,57.07613,-136.12759,57.06341,-136.1211,187,192,14.8,5.8
"10730",2015-08-02 07:03:41,308,"418-91",351,56.11611,-135.45172,56.12496,-135.46024,326,331,14.5,4.9
"10731",2015-08-02 11:14:58,309,"419-86",351,55.92866,-135.42055,55.91844,-135.40541,363,369,14.9,4.6
"10732",2015-08-02 13:41:25,310,"421-88",251,55.9793,-135.18876,55.98023,-135.21139,272,278,15.7,5.6
"10733",2015-08-02 16:08:59,311,"424-88",350,55.99307,-134.98221,55.99558,-134.99215,371,378,15,4.9
"10734",2015-08-02 17:37:32,312,"424-88",350,55.9928,-134.97851,55.99856,-134.99137,370,376,14.6,4.9
"10735",2015-08-03 06:15:06,313,"425-77",251,55.5275,-134.89266,55.52425,-134.87031,282,288,14.9,5.6
"10736",2015-08-03 09:34:22,314,"425-78",251,55.58174,-134.9127,55.58078,-134.8889,231,237,15,5.8
"10737",2015-08-03 12:03:32,315,"428-81",251,55.68611,-134.62868,55.67592,-134.64112,196,201,14.3,5.9
"10738",2015-08-03 14:42:31,316,"431-76",151,55.49582,-134.36165,55.48788,-134.37967,178,183,14.8,6.2
"10739",2011-06-05 09:18:48,60,"107-55",13,54.59932,-161.16078,54.59148,-161.17918,88,96,5.2,3.9
"10740",2011-06-05 13:38:45,61,"99-57",13,54.66043,-161.78693,54.64812,-161.78718,121,128,5.2,4
"10741",2011-06-05 15:26:49,62,"101-55",110,54.5603,-161.69933,54.57402,-161.70078,126,134,5.5,4
"10742",2011-06-05 18:39:04,63,"92-52",110,54.45053,-162.39413,54.45715,-162.41372,138,146,5.5,3.9
"10743",2011-06-05 19:43:11,64,"91-53",110,54.4853,-162.46725,54.49412,-162.485,136,144,5.5,4
"10744",2011-06-06 06:55:59,65,"79-45",11,54.1654,-163.45875,54.1654,-163.48188,71,79,5.6,4.2
"10745",2011-06-06 08:34:08,66,"80-45",11,54.1639,-163.3871,54.16475,-163.41147,73,80,5.6,4.2
"10746",2011-06-06 10:35:10,67,"82-47",11,54.24032,-163.25448,54.23147,-163.27187,61,69,5.5,4.4
"10747",2011-06-06 12:30:47,68,"83-48",11,54.28883,-163.10462,54.2832,-163.12733,52,60,5.5,4.8
"10748",2011-06-06 14:14:15,69,"85-47",11,54.26525,-162.99968,54.25453,-163.0131,56,64,5.6,5.1
"10749",2011-06-06 15:51:53,70,"84-46",11,54.21865,-163.0505,54.2072,-163.06232,61,69,5.5,4.7
"10750",2011-06-06 18:21:09,71,"88-45",11,54.16657,-162.73285,54.17427,-162.7508,68,76,5.6,4.5
"10751",2011-06-07 09:57:39,72,"90-45",11,54.16517,-162.61378,54.159,-162.59302,72,79,5.6,4.9
"10752",2011-06-07 14:27:21,73,"102-44",210,54.12308,-161.5955,54.11758,-161.61587,213,220,5.7,5.3
"10753",2011-06-07 18:04:06,74,"104-52",13,54.44348,-161.42133,54.45583,-161.41345,78,85,5.3,4
"10754",2011-06-07 19:22:43,75,"105-53",13,54.51228,-161.3308,54.4988,-161.33178,92,99,5.2,4
"10755",2011-06-08 06:51:38,76,"118-50",111,54.36678,-160.28298,54.37408,-160.26417,140,148,5.7,4.2
"10756",2011-06-08 09:36:05,77,"124-52",111,54.4736,-159.79508,54.4603,-159.79345,131,138,5.7,5.1
"10757",2011-06-08 12:34:53,78,"129-51",310,54.41492,-159.3158,54.41142,-159.33773,432,438,6.6,4.2
"10758",2011-06-08 17:01:43,79,"134-63",13,54.90008,-158.9702,54.91182,-158.95873,67,75,6.1,4.1
"10759",2011-06-13 07:09:17,80,"129-76",112,55.45807,-159.354,55.46278,-159.33245,123,131,6.8,4.4
"10760",2011-06-13 09:46:49,81,"127-82",12,55.74887,-159.48378,55.73528,-159.48597,63,70,7.3,4.4
"10761",2011-06-13 11:45:34,82,"128-82",12,55.76027,-159.42927,55.75032,-159.44518,85,93,7,4.3
"10762",2011-06-13 13:40:09,83,"130-83",12,55.779,-159.2467,55.76608,-159.25418,94,101,6.8,4.5
"10763",2011-06-13 15:50:17,84,"133-82",120,55.72988,-158.9776,55.73892,-158.99425,140,147,7.4,4.6
"10764",2011-06-13 17:50:28,85,"136-84",20,55.80892,-158.75448,55.80883,-158.74327,58,66,7,4.9
"10765",2011-06-13 19:13:55,86,"136-82",20,55.73645,-158.74408,55.73545,-158.76588,72,79,7.4,4.5
"10766",2011-06-14 06:58:53,87,"139-87",20,55.94725,-158.51963,55.95947,-158.52995,87,95,7.2,4.9
"10767",2011-06-14 08:45:43,88,"140-86",20,55.93113,-158.47017,55.9294,-158.4468,89,97,7.2,4.9
"10768",2011-06-14 10:53:50,89,"144-85",120,55.8809,-158.15193,55.88835,-158.1325,108,115,7,3.9
"10769",2011-06-14 13:25:54,90,"149-89",21,56.02302,-157.73333,56.03608,-157.72743,86,94,6.7,4.5
"10770",2011-06-14 14:27:10,91,"149-89",21,56.0227,-157.7335,56.0356,-157.72825,86,94,6.8,4.5
"10771",2011-06-14 17:06:44,92,"145-93",120,56.20065,-158.05053,56.20612,-158.02945,125,132,6.9,4.7
"10772",2011-06-14 19:30:25,93,"141-96",20,56.3385,-158.37145,56.33208,-158.3515,31,38,7.1,5.6
"10773",2011-06-15 07:04:07,94,"148-99",20,56.47,-157.78963,56.45872,-157.80105,69,76,6.8,5.8
"10774",2011-06-15 11:46:47,95,"152-103",20,56.67787,-157.44387,56.66997,-157.42378,37,44,7.3,5.9
"10775",2011-06-15 14:31:03,96,"154-103",20,56.64555,-157.24672,56.6586,-157.25652,86,94,6.6,5.6
"10776",2011-06-15 16:45:09,97,"159-103",121,56.6679,-156.8736,56.65408,-156.87337,109,116,7.5,4.8
"10777",2011-06-15 18:17:54,98,"159-105",121,56.73827,-156.86488,56.74513,-156.88637,108,115,6.9,5.6
"10778",2011-06-16 06:59:18,99,"163-100",121,56.53358,-156.554,56.53225,-156.5772,184,191,7.3,4.6
"10779",2011-06-16 08:58:30,100,"162-98",121,56.4223,-156.59128,56.42177,-156.61397,184,191,7,4.4
"10780",2011-06-16 11:02:30,101,"161-99",121,56.47685,-156.67118,56.46445,-156.67243,165,171,7,4.4
"10781",2011-06-16 14:45:36,102,"158-97",120,56.39875,-156.91072,56.41097,-156.91242,116,123,6.9,4.8
"10782",2011-06-17 06:52:43,103,"158-77",21,55.51755,-156.96143,55.50412,-156.95925,81,89,6.8,5.2
"10783",2011-06-17 09:49:51,104,"155-81",21,55.67718,-157.20387,55.68697,-157.22103,78,85,7,5
"10784",2011-06-17 12:01:33,105,"156-82",21,55.71922,-157.15375,55.7325,-157.15342,77,84,6.8,5
"10785",2011-06-17 15:24:17,106,"160-89",21,56.02613,-156.79768,56.03733,-156.80353,76,84,6.6,4.9
"10786",2011-06-17 16:47:45,107,"160-91",21,56.11433,-156.77835,56.1148,-156.75423,68,75,6.2,5.4
"10787",2011-06-17 19:22:23,108,"156-87",21,55.93782,-157.1073,55.945,-157.08893,92,99,7,4.8
"10788",2013-06-28 09:08:11,129,"189-135",20,58.09651,-154.39528,58.10919,-154.39978,135,142,10,4.8
"10789",2013-06-28 11:28:20,130,"193-134",232,58.08234,-154.0849,58.07113,-154.09836,218,224,10.5,4.8
"10790",2013-06-28 13:29:36,131,"194-132",121,57.96928,-153.97922,57.95549,-153.98039,189,195,10.7,4.7
"10791",2013-06-28 16:22:03,132,"190-126",121,57.71594,-154.27278,57.70733,-154.29019,162,170,9.5,4.5
"10792",2013-06-28 17:59:55,133,"191-127",121,57.73058,-154.23203,57.73772,-154.21281,162,166,10.3,4.4
"10793",2013-06-29 06:59:30,134,"194-129",121,57.8445,-153.95777,57.83784,-153.97888,162,169,10.2,4.4
"10794",2013-06-29 09:42:44,135,"198-131",35,57.94574,-153.62219,57.95917,-153.62512,44,51,10.8,4.8
"10795",2013-06-29 11:13:16,136,"199-132",35,57.98097,-153.57846,57.98651,-153.55728,53,61,11.1,4.9
"10796",2013-06-29 12:41:33,137,"199-133",121,58.03147,-153.59398,58.01862,-153.59848,174,180,11,4.5
"10797",2013-06-29 15:07:43,138,"200-130",35,57.87109,-153.4831,57.86072,-153.46862,157,164,9.7,4.2
"10798",2013-06-29 17:00:37,139,"200-129",35,57.81255,-153.50732,57.82447,-153.51688,159,166,11.5,4.1
"10799",2013-06-30 06:57:56,140,"203-128",35,57.77625,-153.19841,57.76545,-153.20097,63,70,10.7,5.2
"10800",2013-06-30 10:39:19,141,"203-133",35,58.03555,-153.25208,58.03246,-153.22785,43,50,7.1,5.5
"10801",2013-06-30 13:33:29,142,"198-136",132,58.16074,-153.63913,58.17169,-153.62515,189,194,9.8,4.9
"10802",2013-06-30 16:05:40,143,"196-141",132,58.39969,-153.78418,58.39496,-153.80668,189,196,9.1,4.9
"10803",2013-06-30 17:41:51,144,"196-142",132,58.42718,-153.78898,58.41973,-153.80824,156,161,8.8,4.6
"10804",2013-07-01 06:59:25,145,"199-139",132,58.27975,-153.56563,58.28439,-153.58753,167,174,9.4,4.8
"10805",2013-07-01 09:17:05,146,"203-136",35,58.16753,-153.24029,58.17904,-153.24831,53,61,11,5
"10806",2013-07-01 11:38:35,147,"207-140",35,58.3437,-152.93213,58.34769,-152.91158,26,34,11.2,6.1
"10807",2013-07-03 08:19:03,148,"216-118",31,57.32142,-152.13875,57.3329,-152.12852,67,74,8.3,6.3
"10808",2013-07-03 10:04:20,149,"217-120",31,57.40944,-152.06198,57.42162,-152.05559,80,87,8,6.7
"10809",2013-07-03 12:18:37,150,"219-124",130,57.60853,-151.89536,57.61999,-151.88341,159,166,8.6,5.8
"10810",2013-07-03 14:18:52,151,"223-124",31,57.62923,-151.56118,57.62813,-151.58574,59,66,8.9,6.8
"10811",2013-07-04 06:56:57,152,"210-132",30,57.96286,-152.66156,57.95496,-152.6802,116,123,7.9,5.8
"10812",2013-07-04 10:05:42,153,"216-135",30,58.12886,-152.14565,58.14005,-152.15847,55,62,7.5,7
"10813",2013-07-04 13:13:17,154,"217-135",30,58.10012,-152.06828,58.09513,-152.04526,68,75,8.7,6.2
"10814",2013-07-04 16:13:01,155,"221-140",30,58.36063,-151.75166,58.35137,-151.73345,68,75,7.3,6.5
"10815",2013-07-04 18:58:16,156,"219-142",30,58.45247,-151.90906,58.44313,-151.89241,84,91,9.6,5.7
"10816",2013-07-05 06:56:50,157,"205-139",35,58.29514,-153.11039,58.30551,-153.09579,61,69,10,5.2
"10817",2013-07-05 09:50:41,158,"210-145",30,58.59657,-152.67482,58.58568,-152.6876,46,53,10.8,5.3
"10818",2013-07-05 11:19:33,159,"209-147",132,58.66753,-152.74705,58.656,-152.75805,188,195,10.6,4.6
"10819",2013-07-05 13:35:26,160,"211-147",30,58.68209,-152.58102,58.68834,-152.55968,68,75,8.5,6
"10820",2013-07-05 17:04:49,161,"203-153",132,58.94622,-153.20054,58.95885,-153.19741,139,146,9.4,5.7
"10821",2013-07-06 07:06:51,162,"202-154",32,59.00507,-153.29454,59.01497,-153.31002,60,67,9.6,6.7
"10822",2013-07-06 10:35:57,163,"194-158",32,59.21947,-153.95068,59.2191,-153.9794,10,17,11.3,10.8
"10823",2013-07-06 13:03:56,164,"199-159",32,59.24312,-153.53103,59.24876,-153.55377,27,35,10.8,8.8
"10824",2013-07-06 16:03:03,165,"202-163",32,59.43717,-153.28243,59.44268,-153.30442,30,40,9.5,9.2
"10825",2013-07-07 06:54:57,166,"227-167",32,59.62813,-151.26039,59.63662,-151.24048,58,65,10.6,5.8
"10826",2013-07-07 10:57:43,167,"215-169",32,59.72792,-152.21267,59.71729,-152.21599,0,7,NA,NA
"10827",2013-07-07 11:45:06,168,"215-169",32,59.72145,-152.2299,59.73433,-152.22735,40,47,7.9,7.8
"10828",2013-07-07 13:09:41,169,"213-171",32,59.83723,-152.41001,59.82563,-152.41312,65,73,9.3,8
"10829",2013-07-07 14:39:00,170,"212-169",32,59.74822,-152.47451,59.73649,-152.48322,75,82,8.8,7.9
"10830",2013-07-07 16:51:32,171,"214-166",32,59.59214,-152.33542,59.57946,-152.33782,51,59,7.8,7.5
"10831",2013-07-08 07:00:19,172,"208-156",132,59.11861,-152.82507,59.11817,-152.8001,139,146,9.4,5.7
"10832",2013-07-08 09:01:08,173,"210-159",32,59.26449,-152.63832,59.27179,-152.61642,63,70,9.1,7.2
"10833",2013-07-08 10:26:17,174,"213-158",32,59.21488,-152.42608,59.22705,-152.42452,85,92,7.3,7.2
"10834",2013-07-08 12:24:08,175,"216-158",32,59.21885,-152.16296,59.2189,-152.1407,110,117,8.7,7
